"sim","n1","n0","prop_obs_s0","prop_obs_s1","delta.s.true","delta.true","R.true","betahat1","betahat1_star","R.model","betahat1_star.complete","R.model.complete","betahat1_star.ipw","R.model.ipw","betahat1_star.smle","R.model.smle"
"4-830",1000,1000,0.5,0.5,6,12,0.5,11.9671574201797,6.24272178593312,0.478345477815284,6.30649929224168,0.47301609974585,6.25817802310727,0.47301609974585,6.27134460537288,0.475953696840505
"4-831",1000,1000,0.5,0.5,6,12,0.5,11.4000290949137,6.48232143554971,0.431376763903007,6.36804606615567,0.441400893529573,6.29869932440498,0.441400893529573,6.43005274794368,0.435961724798357
"4-832",1000,1000,0.5,0.5,6,12,0.5,12.5975165315419,6.49431922612573,0.484476229115072,6.54552648813191,0.480411359513355,6.52816279123458,0.480411359513355,6.54462986570932,0.480482534051634
"4-833",1000,1000,0.5,0.5,6,12,0.5,11.4732157759434,6.15175508623809,0.463815968742011,6.14885274433056,0.464068935474635,6.12134587684836,0.464068935474635,6.09496927369265,0.468765393005826
"4-834",1000,1000,0.5,0.5,6,12,0.5,11.7079074625686,6.35330785229994,0.457348986348576,6.30207298418888,0.461725077317425,6.24772347981425,0.461725077317425,6.31889767879671,0.460288040454807
"4-835",1000,1000,0.5,0.5,6,12,0.5,12.0015403275627,6.02888629146671,0.497657290071277,5.96924962629007,0.502626374334542,5.96284159309671,0.502626374334542,6.02497239528371,0.497983406226051
"4-836",1000,1000,0.5,0.5,6,12,0.5,12.1908402953942,6.17847085858059,0.493187449849961,6.1087219805271,0.498908866615616,6.03263576680359,0.498908866615616,6.14550825711067,0.495891332492274
"4-837",1000,1000,0.5,0.5,6,12,0.5,11.8872578924694,6.25513570775634,0.473794901705718,6.1666249129831,0.48124075638254,6.15734230819812,0.48124075638254,6.17614988964762,0.480439480196671
"4-838",1000,1000,0.5,0.5,6,12,0.5,11.3497126011783,6.19335338845991,0.454316280412516,6.1809230167496,0.455411495079804,6.32006093459935,0.455411495079804,6.19955623543718,0.453769760232205
"4-839",1000,1000,0.5,0.5,6,12,0.5,12.6407494753643,6.13476275414727,0.514683621718524,6.18849756690579,0.510432701876845,6.27083226241336,0.510432701876845,6.24787714836146,0.505735228711081
