"sim","n1","n0","prop_obs_s0","prop_obs_s1","delta.s.true","delta.true","R.true","betahat1","betahat1_star","R.model","betahat1_star.complete","R.model.complete","betahat1_star.ipw","R.model.ipw","betahat1_star.smle","R.model.smle"
"4-121",1000,1000,0.3,1,6,12,0.5,12.1466463988753,6.0346328843245,0.503185267261647,6.08032391811011,0.499423650080641,6.03181802623152,0.499423650080641,6.07677706944032,0.499715652379327
"4-122",1000,1000,0.3,1,6,12,0.5,12.1858567639005,6.2597217338605,0.486312546163813,6.26865632665925,0.485579352513842,6.1500006783227,0.485579352513842,6.23179508380905,0.488604272596556
"4-123",1000,1000,0.3,1,6,12,0.5,11.5816894727073,6.25546999501427,0.459882773600902,6.30649522432854,0.455477092596027,6.25935156262677,0.455477092596027,6.27628351149622,0.458085668219084
"4-124",1000,1000,0.3,1,6,12,0.5,11.7305596227855,6.09593715952201,0.480337055047124,6.27253418782997,0.465282613146079,6.25979013669145,0.465282613146079,6.20789800886392,0.470792680955675
"4-125",1000,1000,0.3,1,6,12,0.5,12.6226357847701,5.99392568188111,0.525144685778455,6.04342039073225,0.521223578515671,5.82486332844704,0.521223578515671,6.03154594214348,0.522164305063695
"4-126",1000,1000,0.3,1,6,12,0.5,12.330875786534,6.11092159515294,0.504421121342704,6.05888135621573,0.508641441118695,5.91343511030199,0.508641441118695,6.05168305789984,0.509225203248856
"4-127",1000,1000,0.3,1,6,12,0.5,12.052039223379,6.15951444365446,0.488923465192014,6.09189239766937,0.494534303717492,5.90335493897943,0.494534303717492,6.1059527425614,0.493367667546514
"4-128",1000,1000,0.3,1,6,12,0.5,12.0573404454626,6.12203902868719,0.492256268587738,6.20183004163063,0.485638638994848,6.02901339956958,0.485638638994848,6.15326122146196,0.489666792665084
"4-129",1000,1000,0.3,1,6,12,0.5,12.4449996601273,6.20687873103397,0.501255210884394,6.24771913169678,0.497973539387555,6.08973430661412,0.497973539387555,6.23958490498555,0.498627153444074
"4-130",1000,1000,0.3,1,6,12,0.5,11.509734046007,6.30065865733202,0.452579996014951,6.35682390075223,0.447700192259651,6.22417274975981,0.447700192259651,6.31585438395261,0.451259745993547
"4-131",1000,1000,0.3,1,6,12,0.5,11.6393604670684,5.88672316538137,0.494239981480353,5.90341761939391,0.492805671231112,5.72781218748509,0.492805671231112,5.9217228676876,0.491232968989826
"4-132",1000,1000,0.3,1,6,12,0.5,12.242886340637,5.97701482478194,0.511796919575831,6.14512674505988,0.498065523596115,6.02086113945739,0.498065523596115,6.1331564800318,0.499043255864065
"4-133",1000,1000,0.3,1,6,12,0.5,13.1064534031317,6.12907782769972,0.532361834343742,6.28581631560122,0.520402955531871,6.2585521772155,0.520402955531871,6.29461969589494,0.519731272657568
"4-134",1000,1000,0.3,1,6,12,0.5,12.4919607744227,5.89264781968816,0.528284796430568,5.83970295839623,0.532523111155373,5.75578090100078,0.532523111155373,5.85464362075583,0.531327088959227
"4-135",1000,1000,0.3,1,6,12,0.5,12.1356468242477,6.24651058825382,0.485275842423747,6.43404573508589,0.469822595510087,6.21083207339518,0.469822595510087,6.38803480506316,0.473613982214816
"4-136",1000,1000,0.3,1,6,12,0.5,12.762584457362,6.39951839554985,0.498571906267907,6.50237494787634,0.490512680280403,6.27462480342576,0.490512680280403,6.45924314304822,0.493892231261807
"4-137",1000,1000,0.3,1,6,12,0.5,12.2425714251702,6.07232840573391,0.503998939859198,6.1596147804302,0.496869197939389,6.1098764516947,0.496869197939389,6.18104160532329,0.495119008036553
