"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s"
34,12.2170448511993,6.04098988757877,0.50552773103835,12.2170448511993,6.08840088245069,0.50164700575254,12.2629127405236,6.00719682466437,0.510132955214366,12.2629127405236,6.07472613117135,0.504626163480961,12.2157792584214,6.02776240744534,0.506559321355625,12.2956263406612,6.06533475137641,0.506707947742479,12.2170448511993,6.02617112118644,0.50674068937425
35,12.1320016493978,5.86578654531609,0.516502988143984,12.1320016493978,5.81483051180132,0.520703122218091,12.2879158331941,5.81132774291976,0.527069698246038,12.2879158331941,5.76754101651638,0.530633095570513,12.1387394888893,5.80495985611048,0.521782318384557,12.4276505990417,5.77667915561552,0.53517528437266,12.1320016493976,5.70272539329675,0.529943569239467
36,11.4299747890051,5.82733328317479,0.490170941690939,11.4299747890051,5.87982684282416,0.485578319168284,11.8064749821038,5.82313462252256,0.50678465576311,11.8064749821038,5.87910823449268,0.502043730799905,11.5292839634581,5.8242328940849,0.494831343165394,12.0065079338638,5.88871596377685,0.50953965997324,11.429974789005,5.85878723895305,0.487419058475186
37,12.6186520096633,6.15145724995327,0.512510746374293,12.6186520096633,6.13825503943058,0.513556992083628,12.8250831445172,6.20178037102749,0.516433515389817,12.8250831445172,6.19282393158341,0.51713186871378,12.5807498730211,6.20532826943575,0.50676006342493,13.0346761608856,6.21120392695277,0.52348613419401,12.6186520096629,6.14023655775198,0.513399961180481
38,12.0451610114979,5.82054572640864,0.516773107403667,12.0451610114979,5.85253401892536,0.514117410855801,12.3146527279849,5.81309244345676,0.527953197555738,12.3146527279849,5.8774251853343,0.522729116674322,12.0397380489279,5.80486080974294,0.517858213679338,12.5389530357883,5.88716745903449,0.530489711363339,12.0451610114979,5.84607147476507,0.514653937030431
39,12.1419346319833,6.09240833101212,0.498234135195885,12.1419346319833,6.03671841839627,0.502820711742686,12.4589430835326,6.02839408181859,0.51613920688132,12.4589430835326,6.00889693817122,0.517704118408459,12.1904115483982,6.02290029373845,0.50593134039598,12.6681738892055,6.02281090549503,0.524571500346467,12.1419346319829,5.9724977709061,0.508109872773157
40,12.1860161061339,5.61785684794089,0.538991512975834,12.1860161061339,5.64710516798865,0.536591358586325,12.5402998178122,5.66642761268202,0.548142572745074,12.5402998178122,5.71278129836497,0.544446194958548,12.289857810789,5.66321310884705,0.539196205844187,12.7356125270629,5.71152416095462,0.551531255460405,12.1860161061338,5.69221267385705,0.532889779212431
41,12.2481664409551,6.00797690505225,0.509479485438496,12.2481664409551,5.98172824834386,0.511622553695686,12.5544791908384,5.98910226678877,0.522950958319378,12.5544791908384,6.00806196374993,0.521440764493497,12.2333897015202,5.9929982433257,0.510111392709009,12.783309287463,6.02503511986684,0.528679547339452,12.248166440955,5.96653352163971,0.512863125235707
42,12.059698584307,5.95118101962279,0.506523237042848,12.059698584307,5.93201589603359,0.508112424654397,12.3128581689779,5.93991679322033,0.517584243097522,12.3128581689779,5.96437016274631,0.515598240400959,12.0005121981686,5.93404911485475,0.505517013202126,12.5640997035995,5.98195743925953,0.523884911742164,12.0596985843068,5.90523614681179,0.510333023207047
43,11.288948804455,5.82543023855574,0.483970532645446,11.288948804455,5.92044392328522,0.475554010755296,11.8526893825906,5.87147134718855,0.50462961124986,11.8526893825906,5.98336196193937,0.495189507730808,11.3851022711189,5.85832962058205,0.485438999046751,12.1917455267516,5.99917007838651,0.507931816225748,11.2889488044547,5.94561945796854,0.473323906330203
